description,price,rating,review_count,url
"CGNiONE Laptop Stand, Ergonomic Adjustable 8 Levels Height Adjustment, Portable Laptop Riser for Desk, Aluminum Multi-Angle Stand Compatible with MacBook, Dell, More 10-15.6 Inch PC Notebook-Silver",24,5.0 out of 5 stars,15,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0095183FPQCJI2OSYEM&url=%2FCGNiONE-Adjustable-Adjustment-Multi-Angle-Notebook-Silver%2Fdp%2FB08TC46WSJ%2Fref%3Dsr_1_91_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577613%26sr%3D8-91-spons%26psc%3D1&qualifier=1619577613&id=3965743522174242&widgetName=sp_mtf
"New 15.6"" Laptop - Intel Quad-CPU Intel Celeron J3455 1.5GHz - 6GB Memory - 128GB Emmc -10000mAh Large Capacity Battery Endurance 2020",295,3.9 out of 5 stars,81,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A04574902838J0UACAKTS&url=%2FNew-15-6-Laptop-10000mAh-Endurance%2Fdp%2FB08CD4CM8G%2Fref%3Dsr_1_92_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577613%26sr%3D8-92-spons%26psc%3D1&qualifier=1619577613&id=3965743522174242&widgetName=sp_mtf
"2021 Newest Dell Inspiron 15 3000 Series 3593 Laptop, 15.6"" HD Non-Touch, 10th Gen Intel Core i3-1005G1 Processor, 8GB RAM, 256GB PCIe NVMe SSD, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",449,4.4 out of 5 stars,175,https://www.amazon.com/Dell-Inspiron-Touchscreen-i3-1005G1-Wireless-AC/dp/B087ZRBJNN/ref=sr_1_93?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-93
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 32GB DDR4 1TB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10",980,4.6 out of 5 stars,9,https://www.amazon.com/Dell-5593-Touchscreen-i7-10510U-MaxxAudio/dp/B08545LHN8/ref=sr_1_94?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-94
"2021 Newest Dell Inspiron 3000 Business Laptop, 15.6 HD LED-Backlit Display, Intel Celeron Processor N4020, 8GB DDR4 RAM, 128GB PCIe SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Win10 Pro, Black",469,4.3 out of 5 stars,29,https://www.amazon.com/Dell-Inspiron-Business-LED-Backlit-Processor/dp/B08X1LWZMB/ref=sr_1_95?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-95
"Dell XPS7390 13"" InfinityEdge Touchscreen Laptop, Newest 10th Gen Intel i5-10210U, 8GB RAM, 256GB SSD, Windows 10 Home",807,4.5 out of 5 stars,81,https://www.amazon.com/Dell-XPS7390-InfinityEdge-Touchscreen-i5-10210U/dp/B07ZSFXPZX/ref=sr_1_96?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-96
"Dell Latitude E7470 14in Laptop, Core i5-6300U 2.4GHz, 8GB Ram, 256GB SSD, Windows 10 Pro 64bit (Renewed)",385,4.4 out of 5 stars,443,https://www.amazon.com/Dell-Latitude-i5-6300U-Certified-Refurbished/dp/B07GCRHS5V/ref=sr_1_97?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-97
"Dell Inspiron 15 3000 (3593) Laptop Computer - 15.6 inch HD Anti-Glare Display (Intel Core 11th Gen i5-1035G1, 8GB, 256GB PCIe M.2 NVMe SSD, Camera) Windows 10 Home",531,4.5 out of 5 stars,3,https://www.amazon.com/Dell-Inspiron-3000-Laptop-Computer/dp/B08R62MNF4/ref=sr_1_98?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-98
"Dell Inspiron 17 17.3"" i3793-7275SLV-PUS 10th Gen Intel Core i7-1065G7 16GB RAM 2TB HDD + 256GB SSD DVD-RW 2GB NVIDIA MX230 (1920 x 1080) Display Windows 10 Home",970,4.4 out of 5 stars,82,https://www.amazon.com/Dell-Inspiron-i3793-7275SLV-PUS-i7-1065G7-Display/dp/B081K9QZDF/ref=sr_1_99?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-99
"2021 Flagship Dell Inspiron 15 5000 15.6 inch FHD Laptop 11th Gen Intel Quad-Core i5-1135G7 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, Windows 10 Home - Silver (Latest Model), LPT Accessory",799,3.6 out of 5 stars,6,https://www.amazon.com/Flagship-Dell-15-Quad-Core-i5-1135G7/dp/B08XNHQVN3/ref=sr_1_100?dchild=1&keywords=dell+laptop&qid=1619577613&sr=8-100
Used Well Condition E7250 Business Professional Laptop Notebook 12.5-Inch PC Intel Core i5-5300 2.5Ghz 8GB 256GB SSD DVDRW Windows 10,286,3.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0715427Q09M0912CX4W&url=%2FCondition-Business-Professional-Notebook-12-5-Inch%2Fdp%2FB08T6FGSJZ%2Fref%3Dsr_1_101_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577613%26sr%3D8-101-spons%26psc%3D1&qualifier=1619577613&id=3965743522174242&widgetName=sp_btf
"Dell XPS 15 9500 15.6 inch FHD+ Laptop Intel Core i7-10750H 10th Gen, I7-10750H (6-CORE) 512GB PCIe SSD 16GB RAM GTX 1650 Ti 4GB GDDR6, Windows 10 Professional (Renewed)","1,599",4.1 out of 5 stars,10,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A000082112HK30JG14F9B&url=%2FDell-i7-10750H-Geforce-Windows-Professional%2Fdp%2FB08F2TPS8X%2Fref%3Dsr_1_102_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577613%26sr%3D8-102-spons%26psc%3D1&qualifier=1619577613&id=3965743522174242&widgetName=sp_btf
"Adjustable Laptop Stand , Clubyo Ergonomic Height Angle Computer Holder, Compatible with MacBook Air, Pro, Lenovo, Thinkpad, Dell, HP, Acer, ASUS 10-17 Inches Laptop, Silver",25,5.0 out of 5 stars,6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A00643031UN9CUQEXCET4&url=%2FAdjustable-Ergonomic-Computer-Compatible-Thinkpad%2Fdp%2FB08TWN22TS%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577623%26sr%3D8-97-spons%26psc%3D1&qualifier=1619577623&id=4056808509065663&widgetName=sp_atf_next
"Portable Laptop Stand, OlYone Adjustable Laptop Holder Riser Computer Stand Aluminum Ventilated Cooling Notebook Stand Compatible with MacBook Air Pro/ Dell/ iPad/ HP More Laptops - Silver",16,4.5 out of 5 stars,91,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A03284302PGL75SZBDVFG&url=%2FPortable-Adjustable-Computer-Ventilated-Compatible%2Fdp%2FB0912FHM3W%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577623%26sr%3D8-98-spons%26psc%3D1%26smid%3DA253BEBVJGZNQJ&qualifier=1619577623&id=4056808509065663&widgetName=sp_atf_next
2021 Dell Inspiron 15 3505 Laptop Computer 15.6” HD Narrow Border Display AMD Ryzen 3 3250U Processor 8GB RAM 128GB SSD HDMI Wifi5 MaxxAudio Win10,448,4.1 out of 5 stars,24,https://www.amazon.com/Dell-Inspiron-3505-Processor-MaxxAudio/dp/B08PQ6S6CH/ref=sr_1_99?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-99
"2021 Latest Dell Inspiron 5000 Series 5502 15.6"" FHD Laptop 11th Gen Intel Quad-Core i7-1165G7 16GB RAM 512GB SSD Backlit Keyboard FP Reader Webcam USB-C Windows 10 Silver LPT Cloth",899,,,https://www.amazon.com/Dell-Inspiron-5502-Quad-Core-i7-1165G7/dp/B08XNYMZBP/ref=sr_1_100?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-100
"Dell Inspiron 17 3793 2020 Premium 17.3” FHD Laptop Notebook Computer, 10th Gen 4-Core Intel Core i5-1035G1 1.0 GHz, 16GB RAM, 512GB SSD + 1TB HDD, DVD,Webcam,Bluetooth,Wi-Fi,HDMI, Win 10 Home",840,4.4 out of 5 stars,469,https://www.amazon.com/Dell-Inspiron-Notebook-i5-1035G1-Bluetooth/dp/B082MSPDL8/ref=sr_1_101?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-101
"Dell Inspiron 3000 Series 15.6"" HD Notebook - Intel Celeron 4205U 1.8GHz - 4GB RAM 128GB PCIe SSD - Webcam - Windows 10 Home in S Mode, Black",349,4.3 out of 5 stars,37,https://www.amazon.com/Dell-Inspiron-3000-15-6-Notebook/dp/B08MRH5RW3/ref=sr_1_102?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-102
"Dell XPS 15 7590 Laptop: Core i7-9750H, 32GB RAM, 1TB PCIe SSD, 15.6"" 4K OLED 400-nits Display (3840 X 2160), Nvidia GTX 1650","2,039",5.0 out of 5 stars,2,https://www.amazon.com/Dell-XPS-15-7590-Laptop/dp/B082GHR72W/ref=sr_1_103?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-103
"Dell XPS 13 (9310), 13.4- inch FHD+ Touch Laptop - Intel Core i7-1185G7, 16GB 4267MHz LPDDR4x RAM, 512GB SSD, Iris Xe Graphics, Windows 10 Pro - Platinum Silver with Black Palmrest (Latest Model)","1,628",3.9 out of 5 stars,98,https://www.amazon.com/Dell-13-4-inch-Touch-Laptop/dp/B08ML2PW6W/ref=sr_1_104?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-104
Dell Inspiron 3793 17.3” Laptop FHD Intel Core i7-1065G7 - 512GB SSD - 8GB DDR4 - Integrated Intel Iris Plus Graphics - New,804,4.2 out of 5 stars,9,https://www.amazon.com/Dell-Inspiron-3793-Laptop-i7-1065G7/dp/B08J8GNSCB/ref=sr_1_105?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-105
"Dell Latitude 3510 Business Laptop, 15.6"" HD Screen, 10th Gen Intel Core i5-10210U Processor, 8GB RAM, 256GB SSD, Webcam, Wi-Fi 6, Type-C, Windows 10 Pro, Black",869,,,https://www.amazon.com/Dell-Latitude-Business-i5-10210U-Processor/dp/B0924TMWWH/ref=sr_1_106?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-106
"Laptop Stand for Desk - Adjustable Height Laptop Holder, Aluminum Laptop Riser with Heat-Vent, Computer Stand Compatible with All HP, Dell, MacBook Laptop (Rose Gold)",27,4.7 out of 5 stars,394,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A070224817YG4H97R6IQI&url=%2FAdjustable-Laptop-Stand-Heat-Vent-Compatible%2Fdp%2FB08HHKCGV5%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577623%26sr%3D8-107-spons%26psc%3D1&qualifier=1619577623&id=4056808509065663&widgetName=sp_mtf
"Laptop Stand Adjustable Height, Ergonomic Detachable Computer Stand, Aluminum Computer Riser with Heat-Vent, Foldable Portable Laptop Stand for Desk, Compatible for MacBook, Hp,Dell and etc.",29,5.0 out of 5 stars,31,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A025324632IMOFHWXH49L&url=%2FAdjustable-Ergonomic-Detachable-Heat-Vent-Compatible%2Fdp%2FB08TTYTFKD%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577623%26sr%3D8-108-spons%26psc%3D1&qualifier=1619577623&id=4056808509065663&widgetName=sp_mtf
"Dell Latitude 3510 High Performance Business Laptop, 15.6"" HD Screen, Intel Core i5-10210U Processor 1.6GHz to 4.2GHz, 16GB RAM, 512GB SSD, Webcam, Wi-Fi 6, Type-C, Windows 10 Pro",949,5.0 out of 5 stars,10,https://www.amazon.com/Dell-Latitude-Performance-i5-10210U-Processor/dp/B092BN6R4N/ref=sr_1_109?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-109
"Dell Inspiron 17 3793, i3793-5841BLK-PUS, 10th Generation Intel Core i5-1035G1, 17.3-Inch FHD (1920 X 1080), 8GB x 1 DDR4 2666MHz, 1 TB 5400 RPM, Tray Load DVD Drive",690,4.3 out of 5 stars,164,https://www.amazon.com/Dell-i3790-5104BLK-PUS-Generation-i5-10210U-17-3-Inch/dp/B07TQ5CQ1H/ref=sr_1_110?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-110
"Dell Inspiron 5000 15.6 Inch FHD 1080P Touchscreen Laptop (Intel Core i7-1065G7 up to 3.9GHz, 16GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, Backlit KB, HDMI, WiFi, Bluetooth, Win10)",983,4.4 out of 5 stars,149,https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1065G7-Bluetooth/dp/B0826R1P4G/ref=sr_1_111?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-111
"2021 Dell Inspiron 11 3000 2-in-1 11.6"" HD Touchscreen Laptop, AMD A9-9420e Dual-Core Processor, 4GB RAM, 64GB eMMC, Radeon R5, HDMI, WiFi, Webcam, Windows 10 S, Gray, W/ IFT 32GB USB 3.0 Flash Drive",379,4.5 out of 5 stars,17,https://www.amazon.com/Dell-Inspiron-Touchscreen-Dual-Core-Processor/dp/B08P9C585W/ref=sr_1_112?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-112
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 8GB DDR4 256GB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10",749,5.0 out of 5 stars,1,https://www.amazon.com/Dell-5593-Touchscreen-i7-10510U-MaxxAudio/dp/B085431JC6/ref=sr_1_113?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-113
"2021 Dell Inspiron 15 3593 15.6” HD Touchscreen Laptop, Intel Core i7-1065G7 Processor, 12GB Memory, 512GB SSD, Intel Iris Plus Graphics, HDMI, Windows 10 S, Black, W/ IFT Accessories",799,3.0 out of 5 stars,2,https://www.amazon.com/Dell-Touchscreen-i7-1065G7-Processor-Accessories/dp/B08V8MJFGH/ref=sr_1_114?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-114
"Dell XPS 17 9700 Laptop, 17"" UHD+ (3840 x 2400) Touchscreen, Intel Core 10th Gen i7-10750H, 32GB (2x16GB) Up to RAM, 1TB SSD, n Vidia GeForce GTX 1650 Ti, Windows 10 (Renewed)","2,341",5.0 out of 5 stars,1,https://www.amazon.com/Dell-XPS-17-9700-Touchscreen/dp/B08WTKYLCJ/ref=sr_1_115?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-115
"2021 Latest Dell Inspiron 17 3000 3793 Laptop 17.3"" FHD WLED Intel Core i3-1005G1 Processor, 8GB DDR4 RAM, 1TB HDD, DVDRW, HDMI, USB 3.1, Webcam, Numeric Keypad, Bluetooth, Windows 10 Home, Black",669,4.0 out of 5 stars,1,https://www.amazon.com/Dell-Inspiron-3793-i3-1005G1-Processor/dp/B08YXFJ18M/ref=sr_1_116?dchild=1&keywords=dell+laptop&qid=1619577623&sr=8-116
"TJFOREVER 65W Laptop Charger Compatible with Dell Latitude, Inspiron, XPS, Chromebook Notebook(LA65NS2-01 HA65NS5-00) 19.5V 3.34A(Connector: 7.4x5.0mm)",17,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A07753213VHT4QVLM1EP6&url=%2FTJFOREVER-Charger-Latitude-Adapter-7-45-0mm%2Fdp%2FB0872682Y4%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577623%26sr%3D8-117-spons%26psc%3D1&qualifier=1619577623&id=4056808509065663&widgetName=sp_btf
"GMG Adjustable Laptop Stand, Laptop Stand for Desk, Ergonomic Laptop Holder Riser Compatible with MacBook Air Pro, Dell, HP, Lenovo Light Weight Laptops, Black",15,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A09358441680MYGE4C9HD&url=%2FAdjustable-Ergonomic-Compatible-MacBook-Laptops%2Fdp%2FB08NX3FDVX%2Fref%3Dsr_1_118_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577623%26sr%3D8-118-spons%26psc%3D1&qualifier=1619577623&id=4056808509065663&widgetName=sp_btf
AC Charger Fit for Dell Precision M6600 M6700 M6800 M6300 3510 3520 M4600 M4700 M4800 450-AGCU 047RW6 045G4G LA180PM180 DA180PM111 Laptop AC Adapter Power Supply Cord,45,4.5 out of 5 stars,14,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A0724167ISSROPBQ70AY&url=%2FCharger-Precision-450-AGCU-LA180PM180-DA180PM111%2Fdp%2FB07Z5SL99K%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577632%26sr%3D8-113-spons%26psc%3D1&qualifier=1619577632&id=5056938394157239&widgetName=sp_atf_next
Type C AC Charger Fit for Acer Chromebook R 13 R13 CB5-312T N16Q10 CB5-312T-K8Z9 CB5-312T-K5X4 CB5-312T-K40U CB5-312T-K62F 7.5Ft USB-C Cable Power Supply Adapter Cord,22,4.2 out of 5 stars,27,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A06887111UB7HSZY32BMM&url=%2FCharger-Lenovo-Chromebook-ThinkPad-Adapter%2Fdp%2FB07TG8MP27%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577632%26sr%3D8-114-spons%26psc%3D1&qualifier=1619577632&id=5056938394157239&widgetName=sp_atf_next
"2021 Newest Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 12GB DDR4 Memory, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, Win10 Home, Black",539,4.2 out of 5 stars,71,https://www.amazon.com/Newest-Dell-Inspiron-Processor-Bluetooth/dp/B08HY7ZG36/ref=sr_1_115?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-115
"Dell Latitude 7280 12.5-Inch HD Anti-Glare Display 7th Generation Laptop Notebook (Intel Core i5-7300U 2.60 GHz, 8GB Ram, 512GB SSD, HDMI, Camera, WiFi ) Win 10 Pro (Renewed)",389,4.2 out of 5 stars,41,https://www.amazon.com/Dell-Latitude-7280-Anti-Glare-Generation/dp/B086T781MM/ref=sr_1_117?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-117
"2020 Dell Inspiron 15 15.6"" HD High Performance Laptop, Intel Core i3-1005G1 Processor, 4GB RAM, 128GB SSD, HDMI, USB 3.1, Webcam, Wireless-AC, Bluetooth, Wave MaxxAudio Pro, Windows 10 S, Black",406,4.3 out of 5 stars,21,https://www.amazon.com/Dell-Performance-i3-1005G1-Processor-Wireless-AC/dp/B08HKT9JH9/ref=sr_1_118?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-118
"Dell XPS 15 7590 15.6 Inch 4K UHD Non-Touch 512GB SSD 2.6GHz i7 16GB RAM (6-Core i7-9750H, NVIDIA GTX 1650, Windows 10 Home) Silver XPS7590-7992SLV-PUS","1,595",5.0 out of 5 stars,2,https://www.amazon.com/Dell-XPS-15-7590-15-6-1650-16GB/dp/B07TJQ5MDR/ref=sr_1_119?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-119
"Dell Inspiron 3501 Laptop 11th Generation Intel(R) Core(TM) i5-1135G7 8GB, 8Gx1, DDR4 256GB Solid State Drive 15.6-inch FHD (1920 x 1080) Anti-Glare LED Backlight Non-Touch Display",569,,,https://www.amazon.com/Dell-Inspiron-3501-Generation-Anti-Glare/dp/B08ZYDB4K7/ref=sr_1_120?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-120
2021 Dell Inspiron 17 3000 3793 Premium Business Laptop I 17.3 inch Full HD Display I 10th Gen Intel Quad-Core i7-1065G7 I 32GB DDR4 1TB SSD I WiFi HDMI Win 10,"1,036",4.3 out of 5 stars,33,https://www.amazon.com/Dell-Inspiron-17-3000-Quad-Core/dp/B08B3K7S46/ref=sr_1_121?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-121
"Dell Latitude E5570 15.6in Laptop, Core i5-6300U 2.4GHz, 8GB Ram, 256GB SSD, Windows 10 Pro 64bit (Renewed)",414,4.4 out of 5 stars,29,https://www.amazon.com/Dell-Latitude-i5-6300U-Certified-Refurbished/dp/B07GCRW5BM/ref=sr_1_122?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-122
"Laptop Stand for Desk - Adjustable Height Laptop Holder, Aluminum Laptop Riser with Heat-Vent, Computer Stand Compatible with All HP, Dell, MacBook Laptop (Sliver)",24,4.7 out of 5 stars,394,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0702560FXA79LNT6LQG&url=%2FAdjustable-Laptop-Stand-Heat-Vent-Compatible%2Fdp%2FB08HK86MXK%2Fref%3Dsr_1_123_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577632%26sr%3D8-123-spons%26psc%3D1&qualifier=1619577632&id=5056938394157239&widgetName=sp_mtf
"Acer Chromebook 311 HD 11.6"" Laptop (Intel Celeron N4000 up to 2.6GHZ, 4GB RAM, 32GB eMMC Flash Memory, Webcam, WiFi, Bluetooth, USB-A&C, Chrome OS) Bundle with 64GB microSDXC Card, Mouse, Mouse Pad",239,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A004879330IKSRP7QLHK2&url=%2FChromebook-Laptop-Celeron-Bluetooth-microSDXC%2Fdp%2FB092GG5S4N%2Fref%3Dsr_1_124_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577632%26sr%3D8-124-spons%26psc%3D1&qualifier=1619577632&id=5056938394157239&widgetName=sp_mtf
"Dell XPS 17 9700 (Latest Model) 17.0"" Core i7-10750H(Six Core, Up to 5.0Ghz) 512GB PCIe SSD 16GB RAM FHD+ (1920x1200) GTX 1650Ti 4GB WiFi 6 AX+BT Win 10 (Renewed)","1,620",,,https://www.amazon.com/Dell-XPS-17-9700-i7-10750H/dp/B08PJDCJ2Q/ref=sr_1_125?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-125
"Dell XPS 13 9310 (Latest Model) 13.4"" Core i7-1165G7 IRIS Xe 1TB SSD 32GB RAM 4K+ (3840X2400) Multi-Touch WiFi 6 AX Platinum Win 10 (Renewed)","1,599",3.8 out of 5 stars,4,https://www.amazon.com/Dell-XPS-13-9310-Multi-Touch/dp/B08VBH4WBT/ref=sr_1_126?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-126
"Dell Inspiron 14 7000 2-in-1 Laptop, 14"" FHD IPS Touch-Screen, AMD Ryzen 7 4700U, Wi-Fi 6, RGB Backlit Keyboard, Webcam, USB-C, HDMI, AMD Radeon Graphics, Windows 10, Sandstorm (16GB | 512GB PCIe SSD)",929,5.0 out of 5 stars,3,https://www.amazon.com/Dell-Inspiron-14-7000-Touch-Screen/dp/B08L16ZZGS/ref=sr_1_127?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-127
"2020 Dell Inspiron 3780 17 PC Laptop: 17.3"" Full HD Non Touch Display, Intel Core i5-8265U, 8GB RAM, 1TB HDD, DVD-RW, Bluetooth, Webcam, Windows 10 Home, Black (Renewed)",699,,,https://www.amazon.com/2020-Dell-Inspiron-3780-Laptop/dp/B08XNZQJHN/ref=sr_1_129?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-129
"Dell Gaming G3 15 3500 15.6 Inch Full HD 120Hz Gaming Laptop, Intel Core i5-10300H 10th Gen, 8GB DDR4 RAM, 512GB SSD, Nvidia Geforce GTX 1650 Ti 4GB GDDR6, Windows 10 Home, Red Print Keyboard, Black",799,4.4 out of 5 stars,12,https://www.amazon.com/Dell-i5-10300H-Geforce-Windows-Keyboard/dp/B08QHCYXZM/ref=sr_1_130?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-130
Dell Latitude 5400 14” FHD Laptop - Intel Core i7-8665U - 32GB DDR4 - 256GB SSD - Intel UHD 620 Graphics - Windows 10 Pro 64-bit - New,"1,386",,,https://www.amazon.com/Dell-Latitude-5400-FHD-Laptop/dp/B08T3XFR1T/ref=sr_1_131?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-131
Dell Latitude E5440 14in Notebook PC - Intel Core i5-4300u 1.9GHz 8GB 128 SSD Windows 10 Professional (Renewed),295,4.3 out of 5 stars,160,https://www.amazon.com/Dell-Latitude-E5440-14in-Notebook/dp/B071X5CVWP/ref=sr_1_132?dchild=1&keywords=dell+laptop&qid=1619577632&sr=8-132
"GMG Adjustable Laptop Stand, Laptop Stand for Desk, Ergonomic Laptop Holder Riser Compatible with MacBook Air Pro, Dell, HP, Lenovo Light Weight Laptops, Gray",15,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A09568753BZMCFA19Q9K3&url=%2FAdjustable-Ergonomic-Compatible-MacBook-Laptops%2Fdp%2FB08NX4RH7H%2Fref%3Dsr_1_133_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577632%26sr%3D8-133-spons%26psc%3D1&qualifier=1619577632&id=5056938394157239&widgetName=sp_btf
"Lamicall Laptop Stand Riser Portable - Foldable Height Adjustable Ergonomic Computer Notebook Stand Holder Lift for Desk, Compatible with MacBook Air Pro, Dell XPS, HP (10-17'') - Silver",34,4.6 out of 5 stars,217,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A07274311EVGGFGNR607V&url=%2FLamicall-Laptop-Stand-Riser-Portable%2Fdp%2FB08M94BTYC%2Fref%3Dsr_1_134_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577632%26sr%3D8-134-spons%26psc%3D1&qualifier=1619577632&id=5056938394157239&widgetName=sp_btf
